ID,Status Pernikahan,Program Studi,Kelas Siang/Malam,Pendidikan Terakhir,Nilai SMA,Daerah Asal,Pendidikan Ibu,Pendidikan Ayah,Pekerjaan Ibu,Pekerjaan Ayah,Nilai Ujian Masuk,Pindahan,Berkebutuhan Khusus,Status pembayaran semester terakhir,Jenis Kelamin,Beasiswa,Umur saat mendaftar,IP Semester 1,IP Semester 2,Target
03231,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Lainnya,63.35,Ya,Tidak,Sudah,Laki-laki,Tidak,20,2.52,2.3,Lulus Tepat Waktu
03232,Belum Menikah,Manajemen,Siang,SMA/Sederajat,72.5,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Wiraswasta,Lainnya,66.75,Tidak,Tidak,Sudah,Perempuan,Tidak,19,2.43,2.27,Lulus Tepat Waktu
03233,Belum Menikah,Agronomi,Siang,Perguruan Tinggi,65,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Negri,Lainnya,63.35,Tidak,Tidak,Sudah,Perempuan,Tidak,21,2.43,2.34,Lulus Tepat Waktu
03235,Belum Menikah,Perbankan,Siang,SMA/Sederajat,65,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Lainnya,Lainnya,60,Tidak,Tidak,Sudah,Perempuan,Tidak,19,2.91,2.91,Lulus Tepat Waktu
03240,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,58.5,Pulau Jawa,Lebih dari S1,SMA/Sederajat,Lainnya,Lainnya,55.2,Ya,Tidak,Belum,Perempuan,Tidak,19,2.43,2.07,Gagal
03241,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,65,Pulau Jawa,D3/S1/Sederajat,D3/S1/Sederajat,Lainnya,Pegawai Negri,64.3,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.45,2.55,Lulus Tepat Waktu
03242,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,65,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Lainnya,Lainnya,66.95,Tidak,Tidak,Sudah,Perempuan,Tidak,28,2.74,2.63,Lulus Tepat Waktu
03244,Belum Menikah,Manajemen,Siang,SMA/Sederajat,68,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,62.6,Ya,Tidak,Sudah,Perempuan,Ya,18,2.8,2.73,Lulus Tepat Waktu
03246,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,63.5,Luar Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Lainnya,Lainnya,58.95,Ya,Tidak,Sudah,Perempuan,Tidak,22,2,2.6,Gagal
03247,Belum Menikah,Agronomi,Siang,SMA/Sederajat,62,Pulau Jawa,Lebih dari S1,SMA/Sederajat,Pegawai Swasta,Lainnya,64.8,Ya,Tidak,Sudah,Laki-laki,Tidak,19,2.23,2.37,Lulus Tepat Waktu
03248,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,75.5,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Wiraswasta,Lainnya,68.5,Ya,Tidak,Sudah,Laki-laki,Tidak,18,2.68,3,Lulus Tepat Waktu
03249,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,72.85,Luar Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,72.85,Ya,Tidak,Sudah,Perempuan,Tidak,25,2.67,2.45,Lulus Tepat Waktu
03250,Belum Menikah,Perpustakaan,Siang,Perguruan Tinggi,66.55,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Lainnya,60,Tidak,Tidak,Belum,Laki-laki,Tidak,27,2.3,0,Gagal
03253,Belum Menikah,Penyiaran,Siang,SMA/Sederajat,66.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Pegawai Negri,64.6,Ya,Tidak,Belum,Laki-laki,Tidak,20,0,0,Gagal
03254,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,71.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,69.4,Tidak,Tidak,Belum,Laki-laki,Tidak,18,2.27,2.7,Lulus Tidak Tepat Waktu
03256,Belum Menikah,Pertanian,Siang,SMA/Sederajat,63,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Negri,Lainnya,61.95,Ya,Tidak,Sudah,Perempuan,Ya,18,2.6,2.6,Lulus Tepat Waktu
03257,Belum Menikah,Perbankan,Siang,SMA/Sederajat,65,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Negri,Lainnya,60,Ya,Tidak,Sudah,Perempuan,Ya,25,2.66,2.66,Lulus Tidak Tepat Waktu
03262,Belum Menikah,Penyiaran,Siang,SMA/Sederajat,61,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Lainnya,66.95,Ya,Tidak,Sudah,Laki-laki,Tidak,25,2.29,2.45,Gagal
03263,Belum Menikah,Perpajakan,Siang,SMA/Sederajat,63,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Lainnya,Pegawai Swasta,61.8,Ya,Tidak,Sudah,Laki-laki,Tidak,18,2.48,2.6,Gagal
03269,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,77.5,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Wiraswasta,Pegawai Negri,58.75,Tidak,Tidak,Sudah,Perempuan,Tidak,34,2.65,0,Lulus Tidak Tepat Waktu
03271,Belum Menikah,Manajemen,Siang,Perguruan Tinggi,59.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,61.6,Ya,Tidak,Sudah,Laki-laki,Tidak,22,2.83,2.73,Lulus Tepat Waktu
03274,Belum Menikah,Manajemen,Siang,SMA/Sederajat,66.55,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Lainnya,Lainnya,56,Ya,Tidak,Sudah,Laki-laki,Ya,21,2.7,2.23,Lulus Tepat Waktu
03276,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,63.5,Pulau Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Wiraswasta,Pegawai Negri,60.55,Ya,Tidak,Sudah,Perempuan,Tidak,18,2.63,2.5,Lulus Tidak Tepat Waktu
03278,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,70.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Negri,Pegawai Swasta,63.15,Tidak,Tidak,Sudah,Laki-laki,Ya,18,2.43,2.6,Lulus Tepat Waktu
03279,Belum Menikah,Agronomi,Siang,SMA/Sederajat,60.5,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Lainnya,Lainnya,59.65,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.53,2.37,Lulus Tepat Waktu
03283,Belum Menikah,Perbankan,Siang,SMA/Sederajat,67.5,Pulau Jawa,Lebih dari S1,SMA/Sederajat,Lainnya,Lainnya,63.15,Ya,Tidak,Sudah,Perempuan,Ya,18,2.53,2.49,Lulus Tepat Waktu
03286,Menikah,Perbankan,Siang,SMA/Sederajat,68.5,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Lainnya,Wiraswasta,60.5,Tidak,Tidak,Sudah,Perempuan,Ya,19,2.95,2.95,Lulus Tepat Waktu
03288,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,59,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Lainnya,57.6,Ya,Tidak,Sudah,Perempuan,Ya,21,2.47,2.5,Gagal
03289,Belum Menikah,Perbankan,Siang,SMA/Sederajat,66.5,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Lainnya,Pegawai Swasta,64.25,Ya,Tidak,Sudah,Perempuan,Ya,19,2.81,2.81,Lulus Tepat Waktu
03290,Menikah,Ekonomi,Malam,SMA/Sederajat,66.55,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,66.4,Tidak,Tidak,Belum,Laki-laki,Tidak,45,0,0,Gagal
03292,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,79,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Lainnya,Lainnya,77.6,Tidak,Tidak,Sudah,Laki-laki,Ya,18,2.36,2.2,Lulus Tepat Waktu
03294,Belum Menikah,Perbankan,Siang,SMA/Sederajat,61.5,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Lainnya,Lainnya,60.4,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.51,2.51,Lulus Tepat Waktu
03296,Belum Menikah,Perbankan,Siang,SMA/Sederajat,61.5,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Lainnya,58.35,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.5,2.59,Lulus Tepat Waktu
03297,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,64,Pulau Jawa,SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Negri,Wiraswasta,67.85,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.55,2.68,Lulus Tepat Waktu
03298,Belum Menikah,Perbankan,Siang,SMA/Sederajat,65,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Lainnya,59.95,Ya,Tidak,Sudah,Perempuan,Tidak,18,2.76,2.52,Lulus Tepat Waktu
03299,Belum Menikah,Pertanian,Siang,SMA/Sederajat,60.5,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,62.1,Ya,Tidak,Sudah,Perempuan,Ya,18,2.11,2.28,Lulus Tepat Waktu
03302,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,70,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,68.45,Ya,Tidak,Sudah,Perempuan,Ya,19,2.7,2.89,Lulus Tepat Waktu
03304,Belum Menikah,Teknologi Informasi,Siang,SMA/Sederajat,66,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Negri,63.05,Tidak,Tidak,Sudah,Perempuan,Ya,18,2.47,2.53,Lulus Tepat Waktu
03307,Belum Menikah,Perbankan,Siang,SMA/Sederajat,71.5,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,63.5,Ya,Tidak,Sudah,Perempuan,Ya,18,2.72,2.72,Lulus Tepat Waktu
03308,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,48,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Pegawai Swasta,50,Tidak,Tidak,Sudah,Perempuan,Tidak,20,2.4,2.25,Lulus Tidak Tepat Waktu
03309,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,63.5,Luar Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Lainnya,62.1,Ya,Tidak,Sudah,Laki-laki,Tidak,23,2,0,Lulus Tidak Tepat Waktu
03311,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,79,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Wiraswasta,Lainnya,78.5,Ya,Tidak,Sudah,Perempuan,Tidak,18,2.53,2.51,Lulus Tepat Waktu
03312,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,65,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,65.9,Ya,Tidak,Sudah,Perempuan,Ya,19,2.1,2.67,Lulus Tidak Tepat Waktu
03316,Belum Menikah,Agronomi,Siang,Perguruan Tinggi,60,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Lainnya,59.3,Tidak,Tidak,Sudah,Laki-laki,Tidak,21,2.48,2.36,Lulus Tepat Waktu
03319,Belum Menikah,Perpustakaan,Siang,SMA/Sederajat,66.55,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Lainnya,55,Ya,Tidak,Sudah,Laki-laki,Tidak,31,0,0,Gagal
03320,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,56.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Lainnya,56.15,Tidak,Tidak,Sudah,Perempuan,Tidak,20,2.48,2.63,Lulus Tepat Waktu
03321,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,54,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Lainnya,57.5,Ya,Tidak,Belum,Perempuan,Tidak,20,0,0,Gagal
03322,Belum Menikah,Manajemen,Siang,SMA/Sederajat,71.5,Pulau Jawa,Lebih dari S1,SMA/Sederajat,Lainnya,Lainnya,67.15,Ya,Ya,Sudah,Perempuan,Tidak,19,2.93,3.03,Lulus Tepat Waktu
03328,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,65,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,63.45,Ya,Tidak,Sudah,Laki-laki,Ya,18,2.8,2.83,Lulus Tepat Waktu
03329,Belum Menikah,Pertanian,Siang,SMA/Sederajat,63.5,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Lainnya,61.75,Ya,Tidak,Sudah,Perempuan,Ya,20,2.3,2.2,Lulus Tidak Tepat Waktu
03330,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,56.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Negri,Wiraswasta,53.35,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.33,2.1,Gagal
03331,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,70,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Lainnya,53.15,Tidak,Tidak,Belum,Laki-laki,Tidak,35,2.3,2.1,Gagal
03332,Belum Menikah,Penyiaran,Siang,SMA/Sederajat,63.5,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,60.35,Ya,Tidak,Sudah,Laki-laki,Tidak,18,0,0,Gagal
03333,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,80,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,60,Tidak,Tidak,Sudah,Perempuan,Tidak,30,2.83,2.96,Lulus Tepat Waktu
03337,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,66.55,Luar Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Lainnya,Wiraswasta,50,Tidak,Tidak,Belum,Laki-laki,Tidak,26,2.6,2.8,Gagal
03341,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,64,Pulau Jawa,Lebih dari S1,Lebih dari S1,Wiraswasta,Pegawai Swasta,58.95,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.7,2.26,Lulus Tepat Waktu
03342,Menikah,Pariwisata,Malam,SMA/Sederajat,55,Pulau Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Pegawai Swasta,Lainnya,54.35,Ya,Tidak,Sudah,Perempuan,Tidak,43,2.6,2.5,Lulus Tepat Waktu
03345,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,68.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Negri,Pegawai Negri,62.9,Tidak,Tidak,Sudah,Laki-laki,Tidak,20,2.44,2.47,Gagal
03349,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,75,Pulau Jawa,SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,74,Tidak,Tidak,Sudah,Perempuan,Tidak,26,2.33,2.4,Lulus Tepat Waktu
03350,Belum Menikah,Perbankan,Siang,SMA/Sederajat,69.5,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,62,Ya,Tidak,Sudah,Laki-laki,Ya,18,2.67,2.67,Lulus Tepat Waktu
03351,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,65,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,62.4,Ya,Tidak,Sudah,Perempuan,Ya,20,2.56,2.47,Lulus Tepat Waktu
03354,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,64.5,Pulau Jawa,Lebih dari S1,SMA/Sederajat,Lainnya,Lainnya,59.45,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.56,2.9,Lulus Tidak Tepat Waktu
03356,Belum Menikah,Teknologi Informasi,Siang,SMA/Sederajat,61,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Lainnya,Lainnya,56.45,Tidak,Tidak,Sudah,Perempuan,Tidak,18,2.37,2.37,Lulus Tepat Waktu
03358,Belum Menikah,Perbankan,Siang,SMA/Sederajat,69.5,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Lainnya,73.25,Tidak,Tidak,Sudah,Perempuan,Tidak,21,2.68,2.68,Lulus Tepat Waktu
03360,Belum Menikah,Akuntansi,Siang,SMA/Sederajat,61.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Lainnya,58.35,Tidak,Tidak,Sudah,Perempuan,Tidak,19,2.68,2.8,Lulus Tepat Waktu
03361,Belum Menikah,Pertanian,Siang,SMA/Sederajat,77,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Lainnya,68.6,Tidak,Tidak,Sudah,Laki-laki,Tidak,20,2,2.16,Lulus Tidak Tepat Waktu
03362,Belum Menikah,Teknologi Informasi,Siang,SMA/Sederajat,63.5,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Lainnya,Lainnya,60.55,Ya,Tidak,Sudah,Laki-laki,Tidak,19,2.73,2.5,Gagal
03363,Belum Menikah,Penyiaran,Siang,Perguruan Tinggi,70,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,70,Tidak,Tidak,Sudah,Laki-laki,Tidak,21,0,0,Lulus Tidak Tepat Waktu
03367,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,56.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Wiraswasta,53.35,Ya,Tidak,Sudah,Perempuan,Tidak,20,2.84,2.65,Gagal
03370,Belum Menikah,Manajemen,Siang,SMA/Sederajat,76,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Lainnya,67.1,Ya,Tidak,Sudah,Laki-laki,Tidak,20,2.36,2.4,Lulus Tidak Tepat Waktu
03372,Belum Menikah,Pertanian,Siang,SMA/Sederajat,79,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Negri,Pegawai Swasta,69.05,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.5,2.8,Gagal
03374,Belum Menikah,Agronomi,Siang,SMA/Sederajat,63.5,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Lainnya,60.2,Ya,Tidak,Sudah,Perempuan,Ya,19,2.7,2.69,Lulus Tepat Waktu
03376,Belum Menikah,Manajemen,Siang,SMA/Sederajat,68,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Wiraswasta,Pegawai Negri,65.4,Tidak,Tidak,Sudah,Perempuan,Tidak,20,2.5,2.3,Lulus Tidak Tepat Waktu
03377,Belum Menikah,Penyiaran,Siang,SMA/Sederajat,66.55,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Negri,Pegawai Negri,68,Ya,Tidak,Sudah,Laki-laki,Tidak,22,0,0,Gagal
03378,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,66.5,Pulau Jawa,SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Pegawai Negri,63.55,Ya,Tidak,Sudah,Perempuan,Tidak,18,3,3.29,Lulus Tepat Waktu
03379,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,65,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Wiraswasta,Pegawai Swasta,63.1,Tidak,Tidak,Sudah,Laki-laki,Ya,18,2.27,2.46,Lulus Tepat Waktu
03383,Belum Menikah,Pertanian,Siang,SMA/Sederajat,55,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,62.5,Tidak,Tidak,Belum,Laki-laki,Tidak,31,2.43,2.4,Gagal
03386,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,63,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Lainnya,Lainnya,61.95,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.36,2.44,Lulus Tidak Tepat Waktu
03387,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,66.55,Pulau Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Pegawai Negri,Wiraswasta,75.6,Tidak,Tidak,Sudah,Laki-laki,Tidak,25,2.3,2.7,Gagal
03388,Belum Menikah,Manajemen,Siang,SMA/Sederajat,71,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Lainnya,Pegawai Negri,73.45,Ya,Tidak,Sudah,Perempuan,Ya,18,2.6,2.43,Lulus Tepat Waktu
03389,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,75,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Wiraswasta,Lainnya,61.5,Tidak,Tidak,Sudah,Laki-laki,Tidak,27,2.3,2.07,Gagal
03391,Belum Menikah,Perbankan,Siang,SMA/Sederajat,60,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Pegawai Swasta,Lainnya,65,Ya,Tidak,Sudah,Perempuan,Tidak,22,2.66,2.66,Lulus Tepat Waktu
03394,Belum Menikah,Perpustakaan,Siang,Perguruan Tinggi,75,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,75,Tidak,Tidak,Sudah,Laki-laki,Tidak,28,2.98,3.16,Lulus Tepat Waktu
03395,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,66.55,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Wiraswasta,Pegawai Negri,58.25,Tidak,Tidak,Sudah,Laki-laki,Ya,24,2.45,2.3,Lulus Tidak Tepat Waktu
03396,Belum Menikah,Perbankan,Siang,SMA/Sederajat,73,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Lainnya,Pegawai Swasta,65.15,Ya,Tidak,Sudah,Laki-laki,Tidak,18,2.75,2.75,Lulus Tepat Waktu
03399,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Pegawai Negri,Lainnya,64.1,Tidak,Tidak,Sudah,Laki-laki,Tidak,24,2.14,2.51,Lulus Tidak Tepat Waktu
03401,Belum Menikah,Perpajakan,Siang,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Lainnya,50,Tidak,Tidak,Sudah,Laki-laki,Tidak,24,0,0,Gagal
03403,Belum Menikah,Akuntansi,Siang,Perguruan Tinggi,66.55,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,50,Tidak,Tidak,Belum,Perempuan,Tidak,25,2.24,2.52,Gagal
03404,Belum Menikah,Jurnalistik,Siang,SMA/Sederajat,68,Pulau Jawa,Dibawah SMA/Sederajat,Lebih dari S1,Pegawai Swasta,Lainnya,65.75,Ya,Tidak,Sudah,Perempuan,Tidak,18,2.51,2.37,Lulus Tepat Waktu
03407,Belum Menikah,Hubungan Masyarakat,Siang,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Swasta,57.75,Ya,Tidak,Belum,Laki-laki,Tidak,19,2.5,2.1,Lulus Tidak Tepat Waktu
03408,Belum Menikah,Perbankan,Siang,SMA/Sederajat,65.5,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Pegawai Negri,Pegawai Negri,63.6,Ya,Tidak,Sudah,Perempuan,Ya,19,2.76,2.92,Lulus Tepat Waktu
03409,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Lainnya,61.25,Ya,Tidak,Sudah,Perempuan,Tidak,29,2.1,2.07,Lulus Tidak Tepat Waktu
03411,Belum Menikah,Teknik Mesin,Siang,SMA/Sederajat,66.55,Pulau Jawa,Lebih dari S1,Lebih dari S1,Lainnya,Pegawai Negri,53,Ya,Tidak,Sudah,Perempuan,Ya,21,3.23,3.15,Lulus Tepat Waktu
03414,Belum Menikah,Pariwisata,Malam,SMA/Sederajat,60,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Pegawai Negri,50,Tidak,Tidak,Sudah,Perempuan,Tidak,45,2.2,2.17,Lulus Tidak Tepat Waktu
03415,Menikah,Ekonomi,Malam,Perguruan Tinggi,66.55,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Wiraswasta,Wiraswasta,75,Tidak,Tidak,Belum,Laki-laki,Tidak,49,2.2,2.2,Gagal
03417,Belum Menikah,Agronomi,Siang,SMA/Sederajat,64,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Lainnya,Pegawai Negri,60.15,Ya,Tidak,Sudah,Perempuan,Tidak,19,2.6,2.32,Lulus Tepat Waktu
03419,Belum Menikah,Ekonomi,Malam,SMA/Sederajat,61,Pulau Jawa,Lebih dari S1,Lebih dari S1,Pegawai Swasta,Lainnya,56.8,Tidak,Tidak,Sudah,Laki-laki,Tidak,26,2.3,2.4,Lulus Tidak Tepat Waktu
03420,Belum Menikah,Teknik Mesin,Siang,Perguruan Tinggi,70,Pulau Jawa,Lebih dari S1,Lebih dari S1,Wiraswasta,Lainnya,70,Tidak,Tidak,Belum,Perempuan,Tidak,20,2.6,2.4,Gagal
03423,Belum Menikah,Perpajakan,Siang,SMA/Sederajat,67,Pulau Jawa,SMA/Sederajat,Lebih dari S1,Lainnya,Lainnya,62.45,Ya,Tidak,Sudah,Laki-laki,Tidak,18,2.13,2.27,Lulus Tidak Tepat Waktu
03425,Belum Menikah,Perbankan,Siang,SMA/Sederajat,65.5,Pulau Jawa,SMA/Sederajat,SMA/Sederajat,Lainnya,Pegawai Negri,61.05,Ya,Tidak,Sudah,Perempuan,Tidak,18,2.83,2.8,Lulus Tepat Waktu
03427,Belum Menikah,Perbankan,Siang,SMA/Sederajat,68.5,Pulau Jawa,Dibawah SMA/Sederajat,Dibawah SMA/Sederajat,Wiraswasta,Lainnya,62.4,Ya,Tidak,Sudah,Laki-laki,Ya,19,2.48,2.25,Lulus Tepat Waktu
03430,Belum Menikah,Perpajakan,Siang,SMA/Sederajat,59,Pulau Jawa,Dibawah SMA/Sederajat,SMA/Sederajat,Pegawai Swasta,Pegawai Swasta,60.25,Ya,Tidak,Sudah,Laki-laki,Tidak,20,2.67,2.71,Lulus Tepat Waktu
03437,Belum Menikah,Agronomi,Siang,SMA/Sederajat,68,Pulau Jawa,Lebih dari S1,Dibawah SMA/Sederajat,Pegawai Swasta,Wiraswasta,64.85,Tidak,Tidak,Sudah,Perempuan,Tidak,19,2.43,2.74,Lulus Tepat Waktu
